"","Site","bins","bin.lag","sqID","Quarter","taxnovel","funcnovel","Country","HydroBasin","TS_Length","Yrs_passed","Yr_pos","bin.lagS","Yrs_passedS","logYr_posS"
"G8278 Q2.G8278 Q2.16861","G8278",2004,3,"G8278 Q2",2,FALSE,FALSE,"FRA",2080020590,5,5,3,1.35074908547973,-0.429584613276193,-0.668376325566249
"G8278 Q2.G8278 Q2.16862","G8278",2005,1,"G8278 Q2",2,FALSE,FALSE,"FRA",2080020590,5,6,4,-0.374789416551989,-0.275221698566214,-0.319083034472825
"G8278 Q2.G8278 Q2.16863","G8278",2006,1,"G8278 Q2",2,FALSE,FALSE,"FRA",2080020590,5,7,5,-0.374789416551989,-0.120858783856235,-0.0481501092455202
"G8281 Q2.G8281 Q2.16864","G8281",2001,1,"G8281 Q2",2,FALSE,FALSE,"FRA",2080020590,6,0,1,-0.374789416551989,-1.20139918682609,-2.00227210389592
"G8281 Q2.G8281 Q2.16865","G8281",2002,1,"G8281 Q2",2,FALSE,FALSE,"FRA",2080020590,6,1,2,-0.374789416551989,-1.04703627211611,-1.16067756918438
"G8281 Q2.G8281 Q2.16866","G8281",2003,1,"G8281 Q2",2,FALSE,FALSE,"FRA",2080020590,6,2,3,-0.374789416551989,-0.89267335740613,-0.668376325566249
"G8281 Q2.G8281 Q2.16867","G8281",2004,1,"G8281 Q2",2,FALSE,FALSE,"FRA",2080020590,6,3,4,-0.374789416551989,-0.738310442696151,-0.319083034472825
"G8281 Q2.G8281 Q2.16868","G8281",2005,1,"G8281 Q2",2,FALSE,FALSE,"FRA",2080020590,6,4,5,-0.374789416551989,-0.583947527986172,-0.0481501092455202
"G8281 Q2.G8281 Q2.16869","G8281",2006,1,"G8281 Q2",2,FALSE,FALSE,"FRA",2080020590,6,5,6,-0.374789416551989,-0.429584613276193,0.173218209145301
"G8282 Q2.G8282 Q2.16870","G8282",2002,1,"G8282 Q2",2,FALSE,FALSE,"FRA",2080020590,7,0,1,-0.374789416551989,-1.20139918682609,-2.00227210389592
"G8282 Q2.G8282 Q2.16871","G8282",2004,2,"G8282 Q2",2,FALSE,FALSE,"FRA",2080020590,7,2,2,0.48797983446387,-0.89267335740613,-1.16067756918438
"G8282 Q2.G8282 Q2.16872","G8282",2005,1,"G8282 Q2",2,FALSE,FALSE,"FRA",2080020590,7,3,3,-0.374789416551989,-0.738310442696151,-0.668376325566249
"G8282 Q2.G8282 Q2.16873","G8282",2006,1,"G8282 Q2",2,FALSE,FALSE,"FRA",2080020590,7,4,4,-0.374789416551989,-0.583947527986172,-0.319083034472825
"G8282 Q2.G8282 Q2.16874","G8282",2009,3,"G8282 Q2",2,FALSE,FALSE,"FRA",2080020590,7,7,5,1.35074908547973,-0.120858783856235,-0.0481501092455202
"G8282 Q2.G8282 Q2.16875","G8282",2011,2,"G8282 Q2",2,FALSE,FALSE,"FRA",2080020590,7,9,6,0.48797983446387,0.187867045563723,0.173218209145301
"G8282 Q2.G8282 Q2.16876","G8282",2016,5,"G8282 Q2",2,FALSE,FALSE,"FRA",2080020590,7,14,7,3.07628758751145,0.959681619113618,0.360382455503323
"G8293 Q3.G8293 Q3.16877","G8293",2001,1,"G8293 Q3",3,FALSE,FALSE,"FRA",2080020590,17,0,1,-0.374789416551989,-1.20139918682609,-2.00227210389592
"G8293 Q3.G8293 Q3.16878","G8293",2002,1,"G8293 Q3",3,FALSE,FALSE,"FRA",2080020590,17,1,2,-0.374789416551989,-1.04703627211611,-1.16067756918438
"G8293 Q3.G8293 Q3.16879","G8293",2003,1,"G8293 Q3",3,FALSE,FALSE,"FRA",2080020590,17,2,3,-0.374789416551989,-0.89267335740613,-0.668376325566249
"G8293 Q3.G8293 Q3.16880","G8293",2004,1,"G8293 Q3",3,FALSE,FALSE,"FRA",2080020590,17,3,4,-0.374789416551989,-0.738310442696151,-0.319083034472825
"G8293 Q3.G8293 Q3.16881","G8293",2005,1,"G8293 Q3",3,FALSE,FALSE,"FRA",2080020590,17,4,5,-0.374789416551989,-0.583947527986172,-0.0481501092455202
"G8293 Q3.G8293 Q3.16882","G8293",2006,1,"G8293 Q3",3,FALSE,FALSE,"FRA",2080020590,17,5,6,-0.374789416551989,-0.429584613276193,0.173218209145301
"G8293 Q3.G8293 Q3.16883","G8293",2007,1,"G8293 Q3",3,TRUE,FALSE,"FRA",2080020590,17,6,7,-0.374789416551989,-0.275221698566214,0.360382455503323
"G8293 Q3.G8293 Q3.16884","G8293",2008,1,"G8293 Q3",3,FALSE,FALSE,"FRA",2080020590,17,7,8,-0.374789416551989,-0.120858783856235,0.522511500238724
"G8293 Q3.G8293 Q3.16885","G8293",2009,1,"G8293 Q3",3,FALSE,FALSE,"FRA",2080020590,17,8,9,-0.374789416551989,0.0335041308537439,0.665519452763427
"G8293 Q3.G8293 Q3.16886","G8293",2010,1,"G8293 Q3",3,FALSE,TRUE,"FRA",2080020590,17,9,10,-0.374789416551989,0.187867045563723,0.79344442546603
"G8293 Q3.G8293 Q3.16887","G8293",2011,1,"G8293 Q3",3,FALSE,FALSE,"FRA",2080020590,17,10,11,-0.374789416551989,0.342229960273702,0.909166639557555
"G8293 Q3.G8293 Q3.16888","G8293",2012,1,"G8293 Q3",3,FALSE,FALSE,"FRA",2080020590,17,11,12,-0.374789416551989,0.496592874983681,1.01481274385685
"G8293 Q3.G8293 Q3.16889","G8293",2013,1,"G8293 Q3",3,FALSE,FALSE,"FRA",2080020590,17,12,13,-0.374789416551989,0.65095578969366,1.11199773892117
"G8293 Q3.G8293 Q3.16890","G8293",2014,1,"G8293 Q3",3,FALSE,FALSE,"FRA",2080020590,17,13,14,-0.374789416551989,0.805318704403639,1.20197699021487
"G8293 Q3.G8293 Q3.16891","G8293",2015,1,"G8293 Q3",3,FALSE,FALSE,"FRA",2080020590,17,14,15,-0.374789416551989,0.959681619113618,1.28574566908416
"G8293 Q3.G8293 Q3.16892","G8293",2016,1,"G8293 Q3",3,FALSE,FALSE,"FRA",2080020590,17,15,16,-0.374789416551989,1.1140445338236,1.36410603495027
"G8293 Q3.G8293 Q3.16893","G8293",2017,1,"G8293 Q3",3,FALSE,FALSE,"FRA",2080020590,17,16,17,-0.374789416551989,1.26840744853358,1.4377142841369
"G8294 Q4.G8294 Q4.16894","G8294",1999,1,"G8294 Q4",4,FALSE,FALSE,"FRA",2080020590,5,0,1,-0.374789416551989,-1.20139918682609,-2.00227210389592
"G8294 Q4.G8294 Q4.16895","G8294",2000,1,"G8294 Q4",4,FALSE,FALSE,"FRA",2080020590,5,1,2,-0.374789416551989,-1.04703627211611,-1.16067756918438
"G8294 Q4.G8294 Q4.16896","G8294",2001,1,"G8294 Q4",4,FALSE,FALSE,"FRA",2080020590,5,2,3,-0.374789416551989,-0.89267335740613,-0.668376325566249
"G8294 Q4.G8294 Q4.16897","G8294",2003,2,"G8294 Q4",4,FALSE,FALSE,"FRA",2080020590,5,4,4,0.48797983446387,-0.583947527986172,-0.319083034472825
"G8294 Q4.G8294 Q4.16898","G8294",2004,1,"G8294 Q4",4,FALSE,FALSE,"FRA",2080020590,5,5,5,-0.374789416551989,-0.429584613276193,-0.0481501092455202
"G8297 Q4.G8297 Q4.16899","G8297",2000,1,"G8297 Q4",4,FALSE,FALSE,"FRA",2080020590,6,0,1,-0.374789416551989,-1.20139918682609,-2.00227210389592
"G8297 Q4.G8297 Q4.16900","G8297",2001,1,"G8297 Q4",4,FALSE,FALSE,"FRA",2080020590,6,1,2,-0.374789416551989,-1.04703627211611,-1.16067756918438
"G8297 Q4.G8297 Q4.16901","G8297",2003,2,"G8297 Q4",4,FALSE,FALSE,"FRA",2080020590,6,3,3,0.48797983446387,-0.738310442696151,-0.668376325566249
"G8297 Q4.G8297 Q4.16902","G8297",2004,1,"G8297 Q4",4,FALSE,FALSE,"FRA",2080020590,6,4,4,-0.374789416551989,-0.583947527986172,-0.319083034472825
"G8297 Q4.G8297 Q4.16903","G8297",2005,1,"G8297 Q4",4,FALSE,FALSE,"FRA",2080020590,6,5,5,-0.374789416551989,-0.429584613276193,-0.0481501092455202
"G8297 Q4.G8297 Q4.16904","G8297",2006,1,"G8297 Q4",4,FALSE,FALSE,"FRA",2080020590,6,6,6,-0.374789416551989,-0.275221698566214,0.173218209145301
"G8300 Q3.G8300 Q3.16905","G8300",2003,2,"G8300 Q3",3,FALSE,FALSE,"FRA",2080020590,8,0,1,0.48797983446387,-1.20139918682609,-2.00227210389592
"G8300 Q3.G8300 Q3.16906","G8300",2004,1,"G8300 Q3",3,FALSE,FALSE,"FRA",2080020590,8,1,2,-0.374789416551989,-1.04703627211611,-1.16067756918438
"G8300 Q3.G8300 Q3.16907","G8300",2005,1,"G8300 Q3",3,FALSE,FALSE,"FRA",2080020590,8,2,3,-0.374789416551989,-0.89267335740613,-0.668376325566249
"G8300 Q3.G8300 Q3.16908","G8300",2007,2,"G8300 Q3",3,FALSE,FALSE,"FRA",2080020590,8,4,4,0.48797983446387,-0.583947527986172,-0.319083034472825
"G8300 Q3.G8300 Q3.16909","G8300",2009,2,"G8300 Q3",3,FALSE,FALSE,"FRA",2080020590,8,6,5,0.48797983446387,-0.275221698566214,-0.0481501092455202
"G8300 Q3.G8300 Q3.16910","G8300",2013,4,"G8300 Q3",3,FALSE,FALSE,"FRA",2080020590,8,10,6,2.21351833649559,0.342229960273702,0.173218209145301
"G8300 Q3.G8300 Q3.16911","G8300",2015,2,"G8300 Q3",3,FALSE,FALSE,"FRA",2080020590,8,12,7,0.48797983446387,0.65095578969366,0.360382455503323
"G8300 Q3.G8300 Q3.16912","G8300",2017,2,"G8300 Q3",3,FALSE,FALSE,"FRA",2080020590,8,14,8,0.48797983446387,0.959681619113618,0.522511500238724
"G8301 Q4.G8301 Q4.16913","G8301",1999,1,"G8301 Q4",4,FALSE,FALSE,"FRA",2080020590,12,0,1,-0.374789416551989,-1.20139918682609,-2.00227210389592
"G8301 Q4.G8301 Q4.16914","G8301",2000,1,"G8301 Q4",4,FALSE,FALSE,"FRA",2080020590,12,1,2,-0.374789416551989,-1.04703627211611,-1.16067756918438
"G8301 Q4.G8301 Q4.16915","G8301",2001,1,"G8301 Q4",4,FALSE,FALSE,"FRA",2080020590,12,2,3,-0.374789416551989,-0.89267335740613,-0.668376325566249
"G8301 Q4.G8301 Q4.16916","G8301",2002,1,"G8301 Q4",4,FALSE,FALSE,"FRA",2080020590,12,3,4,-0.374789416551989,-0.738310442696151,-0.319083034472825
"G8301 Q4.G8301 Q4.16917","G8301",2003,1,"G8301 Q4",4,FALSE,FALSE,"FRA",2080020590,12,4,5,-0.374789416551989,-0.583947527986172,-0.0481501092455202
"G8301 Q4.G8301 Q4.16918","G8301",2004,1,"G8301 Q4",4,FALSE,FALSE,"FRA",2080020590,12,5,6,-0.374789416551989,-0.429584613276193,0.173218209145301
"G8301 Q4.G8301 Q4.16919","G8301",2005,1,"G8301 Q4",4,FALSE,FALSE,"FRA",2080020590,12,6,7,-0.374789416551989,-0.275221698566214,0.360382455503323
"G8301 Q4.G8301 Q4.16920","G8301",2006,1,"G8301 Q4",4,FALSE,FALSE,"FRA",2080020590,12,7,8,-0.374789416551989,-0.120858783856235,0.522511500238724
"G8301 Q4.G8301 Q4.16921","G8301",2007,1,"G8301 Q4",4,FALSE,FALSE,"FRA",2080020590,12,8,9,-0.374789416551989,0.0335041308537439,0.665519452763427
"G8301 Q4.G8301 Q4.16922","G8301",2008,1,"G8301 Q4",4,FALSE,FALSE,"FRA",2080020590,12,9,10,-0.374789416551989,0.187867045563723,0.79344442546603
"G8301 Q4.G8301 Q4.16923","G8301",2009,1,"G8301 Q4",4,FALSE,FALSE,"FRA",2080020590,12,10,11,-0.374789416551989,0.342229960273702,0.909166639557555
"G8301 Q4.G8301 Q4.16924","G8301",2011,2,"G8301 Q4",4,FALSE,FALSE,"FRA",2080020590,12,12,12,0.48797983446387,0.65095578969366,1.01481274385685
"G8306 Q3.G8306 Q3.16925","G8306",2004,1,"G8306 Q3",3,FALSE,FALSE,"FRA",2080020590,14,0,1,-0.374789416551989,-1.20139918682609,-2.00227210389592
"G8306 Q3.G8306 Q3.16926","G8306",2005,1,"G8306 Q3",3,FALSE,FALSE,"FRA",2080020590,14,1,2,-0.374789416551989,-1.04703627211611,-1.16067756918438
"G8306 Q3.G8306 Q3.16927","G8306",2006,1,"G8306 Q3",3,FALSE,FALSE,"FRA",2080020590,14,2,3,-0.374789416551989,-0.89267335740613,-0.668376325566249
"G8306 Q3.G8306 Q3.16928","G8306",2007,1,"G8306 Q3",3,FALSE,FALSE,"FRA",2080020590,14,3,4,-0.374789416551989,-0.738310442696151,-0.319083034472825
"G8306 Q3.G8306 Q3.16929","G8306",2008,1,"G8306 Q3",3,FALSE,FALSE,"FRA",2080020590,14,4,5,-0.374789416551989,-0.583947527986172,-0.0481501092455202
"G8306 Q3.G8306 Q3.16930","G8306",2009,1,"G8306 Q3",3,FALSE,FALSE,"FRA",2080020590,14,5,6,-0.374789416551989,-0.429584613276193,0.173218209145301
"G8306 Q3.G8306 Q3.16931","G8306",2010,1,"G8306 Q3",3,FALSE,FALSE,"FRA",2080020590,14,6,7,-0.374789416551989,-0.275221698566214,0.360382455503323
"G8306 Q3.G8306 Q3.16932","G8306",2011,1,"G8306 Q3",3,FALSE,FALSE,"FRA",2080020590,14,7,8,-0.374789416551989,-0.120858783856235,0.522511500238724
"G8306 Q3.G8306 Q3.16933","G8306",2012,1,"G8306 Q3",3,FALSE,FALSE,"FRA",2080020590,14,8,9,-0.374789416551989,0.0335041308537439,0.665519452763427
"G8306 Q3.G8306 Q3.16934","G8306",2013,1,"G8306 Q3",3,FALSE,FALSE,"FRA",2080020590,14,9,10,-0.374789416551989,0.187867045563723,0.79344442546603
"G8306 Q3.G8306 Q3.16935","G8306",2014,1,"G8306 Q3",3,FALSE,FALSE,"FRA",2080020590,14,10,11,-0.374789416551989,0.342229960273702,0.909166639557555
"G8306 Q3.G8306 Q3.16936","G8306",2015,1,"G8306 Q3",3,FALSE,FALSE,"FRA",2080020590,14,11,12,-0.374789416551989,0.496592874983681,1.01481274385685
"G8306 Q3.G8306 Q3.16937","G8306",2016,1,"G8306 Q3",3,FALSE,FALSE,"FRA",2080020590,14,12,13,-0.374789416551989,0.65095578969366,1.11199773892117
"G8306 Q3.G8306 Q3.16938","G8306",2017,1,"G8306 Q3",3,FALSE,FALSE,"FRA",2080020590,14,13,14,-0.374789416551989,0.805318704403639,1.20197699021487
"G8312 Q2.G8312 Q2.16939","G8312",1999,1,"G8312 Q2",2,FALSE,FALSE,"FRA",2080020330,6,0,1,-0.374789416551989,-1.20139918682609,-2.00227210389592
"G8312 Q2.G8312 Q2.16940","G8312",2001,2,"G8312 Q2",2,FALSE,FALSE,"FRA",2080020330,6,2,2,0.48797983446387,-0.89267335740613,-1.16067756918438
"G8312 Q2.G8312 Q2.16941","G8312",2002,1,"G8312 Q2",2,FALSE,FALSE,"FRA",2080020330,6,3,3,-0.374789416551989,-0.738310442696151,-0.668376325566249
"G8312 Q2.G8312 Q2.16942","G8312",2003,1,"G8312 Q2",2,FALSE,FALSE,"FRA",2080020330,6,4,4,-0.374789416551989,-0.583947527986172,-0.319083034472825
"G8312 Q2.G8312 Q2.16943","G8312",2004,1,"G8312 Q2",2,FALSE,FALSE,"FRA",2080020330,6,5,5,-0.374789416551989,-0.429584613276193,-0.0481501092455202
"G8312 Q2.G8312 Q2.16944","G8312",2005,1,"G8312 Q2",2,FALSE,FALSE,"FRA",2080020330,6,6,6,-0.374789416551989,-0.275221698566214,0.173218209145301
"G8314 Q2.G8314 Q2.16945","G8314",1999,1,"G8314 Q2",2,FALSE,FALSE,"FRA",2080020590,6,0,1,-0.374789416551989,-1.20139918682609,-2.00227210389592
"G8314 Q2.G8314 Q2.16946","G8314",2000,1,"G8314 Q2",2,FALSE,FALSE,"FRA",2080020590,6,1,2,-0.374789416551989,-1.04703627211611,-1.16067756918438
"G8314 Q2.G8314 Q2.16947","G8314",2001,1,"G8314 Q2",2,FALSE,FALSE,"FRA",2080020590,6,2,3,-0.374789416551989,-0.89267335740613,-0.668376325566249
"G8314 Q2.G8314 Q2.16948","G8314",2002,1,"G8314 Q2",2,FALSE,FALSE,"FRA",2080020590,6,3,4,-0.374789416551989,-0.738310442696151,-0.319083034472825
"G8314 Q2.G8314 Q2.16949","G8314",2003,1,"G8314 Q2",2,FALSE,FALSE,"FRA",2080020590,6,4,5,-0.374789416551989,-0.583947527986172,-0.0481501092455202
"G8314 Q2.G8314 Q2.16950","G8314",2004,1,"G8314 Q2",2,FALSE,FALSE,"FRA",2080020590,6,5,6,-0.374789416551989,-0.429584613276193,0.173218209145301
"G8315 Q2.G8315 Q2.16951","G8315",1999,1,"G8315 Q2",2,FALSE,FALSE,"FRA",2080020590,12,0,1,-0.374789416551989,-1.20139918682609,-2.00227210389592
"G8315 Q2.G8315 Q2.16952","G8315",2000,1,"G8315 Q2",2,FALSE,FALSE,"FRA",2080020590,12,1,2,-0.374789416551989,-1.04703627211611,-1.16067756918438
"G8315 Q2.G8315 Q2.16953","G8315",2001,1,"G8315 Q2",2,FALSE,FALSE,"FRA",2080020590,12,2,3,-0.374789416551989,-0.89267335740613,-0.668376325566249
"G8315 Q2.G8315 Q2.16954","G8315",2002,1,"G8315 Q2",2,FALSE,FALSE,"FRA",2080020590,12,3,4,-0.374789416551989,-0.738310442696151,-0.319083034472825
"G8315 Q2.G8315 Q2.16955","G8315",2003,1,"G8315 Q2",2,FALSE,FALSE,"FRA",2080020590,12,4,5,-0.374789416551989,-0.583947527986172,-0.0481501092455202
"G8315 Q2.G8315 Q2.16956","G8315",2004,1,"G8315 Q2",2,FALSE,FALSE,"FRA",2080020590,12,5,6,-0.374789416551989,-0.429584613276193,0.173218209145301
"G8315 Q2.G8315 Q2.16957","G8315",2005,1,"G8315 Q2",2,FALSE,FALSE,"FRA",2080020590,12,6,7,-0.374789416551989,-0.275221698566214,0.360382455503323
"G8315 Q2.G8315 Q2.16958","G8315",2009,4,"G8315 Q2",2,FALSE,FALSE,"FRA",2080020590,12,10,8,2.21351833649559,0.342229960273702,0.522511500238724
"G8315 Q2.G8315 Q2.16959","G8315",2010,1,"G8315 Q2",2,FALSE,FALSE,"FRA",2080020590,12,11,9,-0.374789416551989,0.496592874983681,0.665519452763427
"G8315 Q2.G8315 Q2.16960","G8315",2012,2,"G8315 Q2",2,FALSE,FALSE,"FRA",2080020590,12,13,10,0.48797983446387,0.805318704403639,0.79344442546603
"G8315 Q2.G8315 Q2.16961","G8315",2015,3,"G8315 Q2",2,FALSE,FALSE,"FRA",2080020590,12,16,11,1.35074908547973,1.26840744853358,0.909166639557555
"G8315 Q2.G8315 Q2.16962","G8315",2017,2,"G8315 Q2",2,FALSE,FALSE,"FRA",2080020590,12,18,12,0.48797983446387,1.57713327795353,1.01481274385685
"G8316 Q2.G8316 Q2.16963","G8316",1999,1,"G8316 Q2",2,FALSE,FALSE,"FRA",2080020590,6,0,1,-0.374789416551989,-1.20139918682609,-2.00227210389592
"G8316 Q2.G8316 Q2.16964","G8316",2000,1,"G8316 Q2",2,FALSE,FALSE,"FRA",2080020590,6,1,2,-0.374789416551989,-1.04703627211611,-1.16067756918438
"G8316 Q2.G8316 Q2.16965","G8316",2002,2,"G8316 Q2",2,FALSE,FALSE,"FRA",2080020590,6,3,3,0.48797983446387,-0.738310442696151,-0.668376325566249
"G8316 Q2.G8316 Q2.16966","G8316",2003,1,"G8316 Q2",2,FALSE,FALSE,"FRA",2080020590,6,4,4,-0.374789416551989,-0.583947527986172,-0.319083034472825
"G8316 Q2.G8316 Q2.16967","G8316",2005,2,"G8316 Q2",2,FALSE,FALSE,"FRA",2080020590,6,6,5,0.48797983446387,-0.275221698566214,-0.0481501092455202
"G8316 Q2.G8316 Q2.16968","G8316",2006,1,"G8316 Q2",2,FALSE,FALSE,"FRA",2080020590,6,7,6,-0.374789416551989,-0.120858783856235,0.173218209145301
"G8317 Q2.G8317 Q2.16969","G8317",1999,1,"G8317 Q2",2,FALSE,FALSE,"FRA",2080020590,12,0,1,-0.374789416551989,-1.20139918682609,-2.00227210389592
"G8317 Q2.G8317 Q2.16970","G8317",2000,1,"G8317 Q2",2,FALSE,FALSE,"FRA",2080020590,12,1,2,-0.374789416551989,-1.04703627211611,-1.16067756918438
"G8317 Q2.G8317 Q2.16971","G8317",2002,2,"G8317 Q2",2,FALSE,FALSE,"FRA",2080020590,12,3,3,0.48797983446387,-0.738310442696151,-0.668376325566249
"G8317 Q2.G8317 Q2.16972","G8317",2003,1,"G8317 Q2",2,FALSE,FALSE,"FRA",2080020590,12,4,4,-0.374789416551989,-0.583947527986172,-0.319083034472825
"G8317 Q2.G8317 Q2.16973","G8317",2005,2,"G8317 Q2",2,FALSE,FALSE,"FRA",2080020590,12,6,5,0.48797983446387,-0.275221698566214,-0.0481501092455202
"G8317 Q2.G8317 Q2.16974","G8317",2006,1,"G8317 Q2",2,FALSE,FALSE,"FRA",2080020590,12,7,6,-0.374789416551989,-0.120858783856235,0.173218209145301
"G8317 Q2.G8317 Q2.16975","G8317",2008,2,"G8317 Q2",2,FALSE,FALSE,"FRA",2080020590,12,9,7,0.48797983446387,0.187867045563723,0.360382455503323
"G8317 Q2.G8317 Q2.16976","G8317",2009,1,"G8317 Q2",2,FALSE,FALSE,"FRA",2080020590,12,10,8,-0.374789416551989,0.342229960273702,0.522511500238724
"G8317 Q2.G8317 Q2.16977","G8317",2010,1,"G8317 Q2",2,FALSE,FALSE,"FRA",2080020590,12,11,9,-0.374789416551989,0.496592874983681,0.665519452763427
"G8317 Q2.G8317 Q2.16978","G8317",2012,2,"G8317 Q2",2,FALSE,FALSE,"FRA",2080020590,12,13,10,0.48797983446387,0.805318704403639,0.79344442546603
"G8317 Q2.G8317 Q2.16979","G8317",2014,2,"G8317 Q2",2,TRUE,FALSE,"FRA",2080020590,12,15,11,0.48797983446387,1.1140445338236,0.909166639557555
"G8317 Q2.G8317 Q2.16980","G8317",2017,3,"G8317 Q2",2,FALSE,FALSE,"FRA",2080020590,12,18,12,1.35074908547973,1.57713327795353,1.01481274385685
"G8318 Q2.G8318 Q2.16981","G8318",1999,1,"G8318 Q2",2,FALSE,FALSE,"FRA",2080020330,6,0,1,-0.374789416551989,-1.20139918682609,-2.00227210389592
"G8318 Q2.G8318 Q2.16982","G8318",2000,1,"G8318 Q2",2,FALSE,FALSE,"FRA",2080020330,6,1,2,-0.374789416551989,-1.04703627211611,-1.16067756918438
"G8318 Q2.G8318 Q2.16983","G8318",2001,1,"G8318 Q2",2,FALSE,FALSE,"FRA",2080020330,6,2,3,-0.374789416551989,-0.89267335740613,-0.668376325566249
"G8318 Q2.G8318 Q2.16984","G8318",2002,1,"G8318 Q2",2,FALSE,FALSE,"FRA",2080020330,6,3,4,-0.374789416551989,-0.738310442696151,-0.319083034472825
"G8318 Q2.G8318 Q2.16985","G8318",2003,1,"G8318 Q2",2,FALSE,FALSE,"FRA",2080020330,6,4,5,-0.374789416551989,-0.583947527986172,-0.0481501092455202
"G8318 Q2.G8318 Q2.16986","G8318",2004,1,"G8318 Q2",2,FALSE,FALSE,"FRA",2080020330,6,5,6,-0.374789416551989,-0.429584613276193,0.173218209145301
"G8320 Q4.G8320 Q4.16987","G8320",1999,1,"G8320 Q4",4,FALSE,FALSE,"FRA",2080020590,13,0,1,-0.374789416551989,-1.20139918682609,-2.00227210389592
"G8320 Q4.G8320 Q4.16988","G8320",2000,1,"G8320 Q4",4,FALSE,FALSE,"FRA",2080020590,13,1,2,-0.374789416551989,-1.04703627211611,-1.16067756918438
"G8320 Q4.G8320 Q4.16989","G8320",2001,1,"G8320 Q4",4,FALSE,FALSE,"FRA",2080020590,13,2,3,-0.374789416551989,-0.89267335740613,-0.668376325566249
"G8320 Q4.G8320 Q4.16990","G8320",2002,1,"G8320 Q4",4,FALSE,FALSE,"FRA",2080020590,13,3,4,-0.374789416551989,-0.738310442696151,-0.319083034472825
"G8320 Q4.G8320 Q4.16991","G8320",2003,1,"G8320 Q4",4,FALSE,FALSE,"FRA",2080020590,13,4,5,-0.374789416551989,-0.583947527986172,-0.0481501092455202
"G8320 Q4.G8320 Q4.16992","G8320",2004,1,"G8320 Q4",4,FALSE,FALSE,"FRA",2080020590,13,5,6,-0.374789416551989,-0.429584613276193,0.173218209145301
"G8320 Q4.G8320 Q4.16993","G8320",2007,3,"G8320 Q4",4,FALSE,FALSE,"FRA",2080020590,13,8,7,1.35074908547973,0.0335041308537439,0.360382455503323
"G8320 Q4.G8320 Q4.16994","G8320",2008,1,"G8320 Q4",4,FALSE,FALSE,"FRA",2080020590,13,9,8,-0.374789416551989,0.187867045563723,0.522511500238724
"G8320 Q4.G8320 Q4.16995","G8320",2012,4,"G8320 Q4",4,FALSE,FALSE,"FRA",2080020590,13,13,9,2.21351833649559,0.805318704403639,0.665519452763427
"G8320 Q4.G8320 Q4.16996","G8320",2014,2,"G8320 Q4",4,FALSE,FALSE,"FRA",2080020590,13,15,10,0.48797983446387,1.1140445338236,0.79344442546603
"G8320 Q4.G8320 Q4.16997","G8320",2015,1,"G8320 Q4",4,FALSE,FALSE,"FRA",2080020590,13,16,11,-0.374789416551989,1.26840744853358,0.909166639557555
"G8320 Q4.G8320 Q4.16998","G8320",2016,1,"G8320 Q4",4,FALSE,FALSE,"FRA",2080020590,13,17,12,-0.374789416551989,1.42277036324355,1.01481274385685
"G8320 Q4.G8320 Q4.16999","G8320",2017,1,"G8320 Q4",4,FALSE,FALSE,"FRA",2080020590,13,18,13,-0.374789416551989,1.57713327795353,1.11199773892117
"G8321 Q4.G8321 Q4.17000","G8321",1999,1,"G8321 Q4",4,FALSE,FALSE,"FRA",2080020590,5,0,1,-0.374789416551989,-1.20139918682609,-2.00227210389592
"G8321 Q4.G8321 Q4.17001","G8321",2000,1,"G8321 Q4",4,FALSE,FALSE,"FRA",2080020590,5,1,2,-0.374789416551989,-1.04703627211611,-1.16067756918438
"G8321 Q4.G8321 Q4.17002","G8321",2001,1,"G8321 Q4",4,FALSE,FALSE,"FRA",2080020590,5,2,3,-0.374789416551989,-0.89267335740613,-0.668376325566249
"G8321 Q4.G8321 Q4.17003","G8321",2002,1,"G8321 Q4",4,FALSE,FALSE,"FRA",2080020590,5,3,4,-0.374789416551989,-0.738310442696151,-0.319083034472825
"G8321 Q4.G8321 Q4.17004","G8321",2003,1,"G8321 Q4",4,FALSE,FALSE,"FRA",2080020590,5,4,5,-0.374789416551989,-0.583947527986172,-0.0481501092455202
"G8322 Q2.G8322 Q2.17005","G8322",1999,1,"G8322 Q2",2,FALSE,FALSE,"FRA",2080020590,9,0,1,-0.374789416551989,-1.20139918682609,-2.00227210389592
"G8322 Q2.G8322 Q2.17006","G8322",2001,2,"G8322 Q2",2,FALSE,FALSE,"FRA",2080020590,9,2,2,0.48797983446387,-0.89267335740613,-1.16067756918438
"G8322 Q2.G8322 Q2.17007","G8322",2002,1,"G8322 Q2",2,FALSE,FALSE,"FRA",2080020590,9,3,3,-0.374789416551989,-0.738310442696151,-0.668376325566249
"G8322 Q2.G8322 Q2.17008","G8322",2003,1,"G8322 Q2",2,FALSE,FALSE,"FRA",2080020590,9,4,4,-0.374789416551989,-0.583947527986172,-0.319083034472825
"G8322 Q2.G8322 Q2.17009","G8322",2004,1,"G8322 Q2",2,FALSE,FALSE,"FRA",2080020590,9,5,5,-0.374789416551989,-0.429584613276193,-0.0481501092455202
"G8322 Q2.G8322 Q2.17010","G8322",2005,1,"G8322 Q2",2,FALSE,FALSE,"FRA",2080020590,9,6,6,-0.374789416551989,-0.275221698566214,0.173218209145301
